track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,artist,album
0wqOReZDnrefefEsrIGeR4,rock,0.541,0.864,1,-4.915,1,0.0357,0.00118,0.0,0.0896,0.435,124.557,audio_features,spotify:track:0wqOReZDnrefefEsrIGeR4,https://api.spotify.com/v1/tracks/0wqOReZDnrefefEsrIGeR4,https://api.spotify.com/v1/audio-analysis/0wqOReZDnrefefEsrIGeR4,216067,4,Lifehouse,No Name Face
1zN6ynJG4PdR61YWv4PQ3Y,rock,0.473,0.87,9,-4.893,1,0.0454,0.0216,0.0,0.0525,0.464,146.972,audio_features,spotify:track:1zN6ynJG4PdR61YWv4PQ3Y,https://api.spotify.com/v1/tracks/1zN6ynJG4PdR61YWv4PQ3Y,https://api.spotify.com/v1/audio-analysis/1zN6ynJG4PdR61YWv4PQ3Y,198507,4,Flyleaf,Flyleaf
0u5aO1GYsIhAWCPuXdwnak,rock,0.456,0.826,8,-7.611,1,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,audio_features,spotify:track:0u5aO1GYsIhAWCPuXdwnak,https://api.spotify.com/v1/tracks/0u5aO1GYsIhAWCPuXdwnak,https://api.spotify.com/v1/audio-analysis/0u5aO1GYsIhAWCPuXdwnak,201173,4,The Smashing Pumpkins,Siamese Dream (Deluxe Edition)
05tlUh0E6IFks9sCQguQKN,rock,0.621,0.913,0,-3.352,1,0.0385,0.0477,0.0,0.314,0.679,144.073,audio_features,spotify:track:05tlUh0E6IFks9sCQguQKN,https://api.spotify.com/v1/tracks/05tlUh0E6IFks9sCQguQKN,https://api.spotify.com/v1/audio-analysis/05tlUh0E6IFks9sCQguQKN,255493,4,Nickelback,All The Right Reasons - 15th Anniversary Expanded Edition
77YKoNCjP5hWqiXMRG2839,rock,0.543,0.423,6,-8.797,1,0.0282,0.295,0.0862,0.152,0.355,150.132,audio_features,spotify:track:77YKoNCjP5hWqiXMRG2839,https://api.spotify.com/v1/tracks/77YKoNCjP5hWqiXMRG2839,https://api.spotify.com/v1/audio-analysis/77YKoNCjP5hWqiXMRG2839,306040,4,Collective Soul,"Hints, Allegations & Things Left Unsaid"
2Pr1nZpt8A8WP7QYpyq6L3,rock,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813,audio_features,spotify:track:2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/tracks/2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/audio-analysis/2Pr1nZpt8A8WP7QYpyq6L3,190320,4,Tom Petty,Wildflowers
2d4e45fmUnguxh6yqC7gNT,rock,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,audio_features,spotify:track:2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,231933,4,AC/DC,Dirty Deeds Done Dirt Cheap
58XWGx7KNNkKneHdprcprX,rock,0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,audio_features,spotify:track:58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/tracks/58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/audio-analysis/58XWGx7KNNkKneHdprcprX,252493,4,Scorpions,Love At First Sting
4JiEyzf0Md7KEFFGWDDdCr,rock,0.496,0.739,6,-7.193,1,0.0416,0.0209,0.00451,0.106,0.377,132.411,audio_features,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/tracks/4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/audio-analysis/4JiEyzf0Md7KEFFGWDDdCr,336000,4,Guns N' Roses,Use Your Illusion II
5yAu4njFSdM47dfsTkQPZ2,rock,0.471,0.956,9,-6.371,1,0.0402,0.000596,0.615,0.624,0.715,169.798,audio_features,spotify:track:5yAu4njFSdM47dfsTkQPZ2,https://api.spotify.com/v1/tracks/5yAu4njFSdM47dfsTkQPZ2,https://api.spotify.com/v1/audio-analysis/5yAu4njFSdM47dfsTkQPZ2,261813,4,Tom Petty,The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016
5UaDi8KzCGJqFfVAOBfXhi,rock,0.624,0.876,7,-6.005,1,0.0342,0.000926,0.00164,0.0561,0.453,89.24,audio_features,spotify:track:5UaDi8KzCGJqFfVAOBfXhi,https://api.spotify.com/v1/tracks/5UaDi8KzCGJqFfVAOBfXhi,https://api.spotify.com/v1/audio-analysis/5UaDi8KzCGJqFfVAOBfXhi,324600,4,Metallica,Metallica (Remastered)
1CQqupcyMg7176PPmIVmSj,rock,0.492,0.552,7,-12.32,0,0.0341,0.0151,3.74e-05,0.0723,0.656,105.623,audio_features,spotify:track:1CQqupcyMg7176PPmIVmSj,https://api.spotify.com/v1/tracks/1CQqupcyMg7176PPmIVmSj,https://api.spotify.com/v1/audio-analysis/1CQqupcyMg7176PPmIVmSj,257227,4,Styx,Pieces Of Eight
7vidktgNZFQylTgH1GEnMs,rock,0.562,0.609,3,-7.063,0,0.0271,0.0264,0.0,0.17,0.512,130.753,audio_features,spotify:track:7vidktgNZFQylTgH1GEnMs,https://api.spotify.com/v1/tracks/7vidktgNZFQylTgH1GEnMs,https://api.spotify.com/v1/audio-analysis/7vidktgNZFQylTgH1GEnMs,200213,4,Foreigner,Foreigner (Expanded)
1HfB7BLeW5XXIJ9sjCaL5U,rock,0.625,0.35,9,-8.395,0,0.0436,0.398,6.76e-05,0.123,0.69,113.688,audio_features,spotify:track:1HfB7BLeW5XXIJ9sjCaL5U,https://api.spotify.com/v1/tracks/1HfB7BLeW5XXIJ9sjCaL5U,https://api.spotify.com/v1/audio-analysis/1HfB7BLeW5XXIJ9sjCaL5U,163893,4,Tom Petty and the Heartbreakers,Tom Petty And The Heatbreakers
2V8KvnD5LVeeDChMWEkSzC,rock,0.576,0.974,1,-2.785,1,0.0829,0.0199,0.0,0.348,0.53,129.088,audio_features,spotify:track:2V8KvnD5LVeeDChMWEkSzC,https://api.spotify.com/v1/tracks/2V8KvnD5LVeeDChMWEkSzC,https://api.spotify.com/v1/audio-analysis/2V8KvnD5LVeeDChMWEkSzC,224867,4,Poison,Open Up And Say...Ahh! (20th Anniversary Edition)
06WUUNf7q18NZfjIsQFsfa,rock,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,audio_features,spotify:track:06WUUNf7q18NZfjIsQFsfa,https://api.spotify.com/v1/tracks/06WUUNf7q18NZfjIsQFsfa,https://api.spotify.com/v1/audio-analysis/06WUUNf7q18NZfjIsQFsfa,115413,4,Slayer,Repentless
3YRCqOhFifThpSRFJ1VWFM,rock,0.294,0.64,11,-9.316,1,0.0291,0.016,0.22,0.112,0.226,79.79,audio_features,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4,Guns N' Roses,Use Your Illusion I
7aOor99o8NNLZYElOXlBG1,rock,0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,audio_features,spotify:track:7aOor99o8NNLZYElOXlBG1,https://api.spotify.com/v1/tracks/7aOor99o8NNLZYElOXlBG1,https://api.spotify.com/v1/audio-analysis/7aOor99o8NNLZYElOXlBG1,180640,4,Greta Van Fleet,From The Fires
5Xak5fmy089t0FYmh3VJiY,rock,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,audio_features,spotify:track:5Xak5fmy089t0FYmh3VJiY,https://api.spotify.com/v1/tracks/5Xak5fmy089t0FYmh3VJiY,https://api.spotify.com/v1/audio-analysis/5Xak5fmy089t0FYmh3VJiY,342653,4,Pearl Jam,Ten
0hCB0YR03f6AmQaHbwWDe8,rock,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4,Led Zeppelin,Led Zeppelin II (1994 Remaster)
3IOQZRcEkplCXg6LofKqE9,rock,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,audio_features,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,355304,4,Black Sabbath,Paranoid (Remaster)
0x2wtJbtJrox3SDmnMj97x,rock,0.554,0.74,9,-7.706,1,0.0799,0.693,7.19e-05,0.225,0.803,133.363,audio_features,spotify:track:0x2wtJbtJrox3SDmnMj97x,https://api.spotify.com/v1/tracks/0x2wtJbtJrox3SDmnMj97x,https://api.spotify.com/v1/audio-analysis/0x2wtJbtJrox3SDmnMj97x,267173,4,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd
7b4yGtR0rujvLi5EBfKKJ2,rock,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,audio_features,spotify:track:7b4yGtR0rujvLi5EBfKKJ2,https://api.spotify.com/v1/tracks/7b4yGtR0rujvLi5EBfKKJ2,https://api.spotify.com/v1/audio-analysis/7b4yGtR0rujvLi5EBfKKJ2,211160,4,Eddie Money,Can't Hold Back
6i9dZZQWNB06HKsQYKTiPF,rock,0.568,0.559,9,-10.175,1,0.0288,0.00888,0.00134,0.0764,0.898,127.232,audio_features,spotify:track:6i9dZZQWNB06HKsQYKTiPF,https://api.spotify.com/v1/tracks/6i9dZZQWNB06HKsQYKTiPF,https://api.spotify.com/v1/audio-analysis/6i9dZZQWNB06HKsQYKTiPF,280636,4,38 Special,Wild-Eyed Southern Boys
05NpeTQWnzXS1d8ZqL4YFZ,rock,0.581,0.983,5,-3.291,0,0.0636,0.00043,0.00654,0.0806,0.417,110.038,audio_features,spotify:track:05NpeTQWnzXS1d8ZqL4YFZ,https://api.spotify.com/v1/tracks/05NpeTQWnzXS1d8ZqL4YFZ,https://api.spotify.com/v1/audio-analysis/05NpeTQWnzXS1d8ZqL4YFZ,188933,4,Korn,See You On the Other Side
57P8gH8rjt4OqEoqzut1bL,rock,0.628,0.934,11,-6.026,1,0.0527,0.00682,1.11e-05,0.0853,0.491,126.539,audio_features,spotify:track:57P8gH8rjt4OqEoqzut1bL,https://api.spotify.com/v1/tracks/57P8gH8rjt4OqEoqzut1bL,https://api.spotify.com/v1/audio-analysis/57P8gH8rjt4OqEoqzut1bL,265893,4,Ratt,The Essentials: Ratt
00qOE7OjRl0BpYiCiweZB2,rock,0.357,0.653,9,-5.554,1,0.0654,0.0828,0.0,0.0844,0.522,176.647,audio_features,spotify:track:00qOE7OjRl0BpYiCiweZB2,https://api.spotify.com/v1/tracks/00qOE7OjRl0BpYiCiweZB2,https://api.spotify.com/v1/audio-analysis/00qOE7OjRl0BpYiCiweZB2,259800,4,Foreigner,4 (Expanded)
2PFIZFcGry0po3ZfRZkzKc,rock,0.659,0.846,7,-5.508,1,0.0274,0.0318,0.0144,0.203,0.659,107.01,audio_features,spotify:track:2PFIZFcGry0po3ZfRZkzKc,https://api.spotify.com/v1/tracks/2PFIZFcGry0po3ZfRZkzKc,https://api.spotify.com/v1/audio-analysis/2PFIZFcGry0po3ZfRZkzKc,354636,4,Def Leppard,Hysteria
1wlKw9NAWVWpx7OIAyg9EA,rock,0.574,0.739,4,-5.745,0,0.0271,0.00152,0.000328,0.141,0.514,101.069,audio_features,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,https://api.spotify.com/v1/tracks/1wlKw9NAWVWpx7OIAyg9EA,https://api.spotify.com/v1/audio-analysis/1wlKw9NAWVWpx7OIAyg9EA,283027,3,Soundgarden,Superunknown (Deluxe Edition)
0HOrDVS349XFcpCYsO2hAP,rock,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,audio_features,spotify:track:0HOrDVS349XFcpCYsO2hAP,https://api.spotify.com/v1/tracks/0HOrDVS349XFcpCYsO2hAP,https://api.spotify.com/v1/audio-analysis/0HOrDVS349XFcpCYsO2hAP,234867,4,Bachman-Turner Overdrive,Not Fragile
745sNpjWbAxo2MA2zSYbyD,rock,0.539,0.834,9,-7.459,0,0.0364,0.000646,0.000516,0.119,0.339,131.383,audio_features,spotify:track:745sNpjWbAxo2MA2zSYbyD,https://api.spotify.com/v1/tracks/745sNpjWbAxo2MA2zSYbyD,https://api.spotify.com/v1/audio-analysis/745sNpjWbAxo2MA2zSYbyD,404333,4,Metallica,Metallica (Remastered)
3qT4bUD1MaWpGrTwcvguhb,rock,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,audio_features,spotify:track:3qT4bUD1MaWpGrTwcvguhb,https://api.spotify.com/v1/tracks/3qT4bUD1MaWpGrTwcvguhb,https://api.spotify.com/v1/audio-analysis/3qT4bUD1MaWpGrTwcvguhb,295387,4,Led Zeppelin,Led Zeppelin IV (Deluxe Edition)
7w6PJe5KBPyvuRYxFkPssC,rock,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591,audio_features,spotify:track:7w6PJe5KBPyvuRYxFkPssC,https://api.spotify.com/v1/tracks/7w6PJe5KBPyvuRYxFkPssC,https://api.spotify.com/v1/audio-analysis/7w6PJe5KBPyvuRYxFkPssC,443240,4,Ozzy Osbourne,No More Tears (Expanded Edition)
7lwvxYumAEo10lzAplRGXM,rock,0.531,0.583,7,-9.47,1,0.0256,0.0184,0.00624,0.255,0.207,139.503,audio_features,spotify:track:7lwvxYumAEo10lzAplRGXM,https://api.spotify.com/v1/tracks/7lwvxYumAEo10lzAplRGXM,https://api.spotify.com/v1/audio-analysis/7lwvxYumAEo10lzAplRGXM,387160,4,Metallica,Metallica (Remastered)
7txxAtOMwLLnQTpKeBL6bp,rock,0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,audio_features,spotify:track:7txxAtOMwLLnQTpKeBL6bp,https://api.spotify.com/v1/tracks/7txxAtOMwLLnQTpKeBL6bp,https://api.spotify.com/v1/audio-analysis/7txxAtOMwLLnQTpKeBL6bp,204867,4,Danzig,Danzig
3KhF2YiNpJvGpfiCW45R6D,rock,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,audio_features,spotify:track:3KhF2YiNpJvGpfiCW45R6D,https://api.spotify.com/v1/tracks/3KhF2YiNpJvGpfiCW45R6D,https://api.spotify.com/v1/audio-analysis/3KhF2YiNpJvGpfiCW45R6D,214960,4,Van Halen,Van Halen (Remastered)
5WwqdeavrQrbeAMDxGawse,rock,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,audio_features,spotify:track:5WwqdeavrQrbeAMDxGawse,https://api.spotify.com/v1/tracks/5WwqdeavrQrbeAMDxGawse,https://api.spotify.com/v1/audio-analysis/5WwqdeavrQrbeAMDxGawse,294773,4,REO Speedwagon,Wheels Are Turnin'
52KvuGmgcgRdrLMXOtda0E,rock,0.67,0.591,7,-6.012,1,0.0646,0.62,0.0,0.373,0.8,91.439,audio_features,spotify:track:52KvuGmgcgRdrLMXOtda0E,https://api.spotify.com/v1/tracks/52KvuGmgcgRdrLMXOtda0E,https://api.spotify.com/v1/audio-analysis/52KvuGmgcgRdrLMXOtda0E,217613,4,Billy Squier,Don't Say No (Remastered 2010)
6KTv0Z8BmVqM7DPxbGzpVC,rock,0.654,0.929,1,-5.906,1,0.0998,0.0474,0.0,0.0538,0.902,144.769,audio_features,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/audio-analysis/6KTv0Z8BmVqM7DPxbGzpVC,168840,4,KISS,Dressed To Kill
5DrNFzZZZVfXaEZCaceKnp,rock,0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,audio_features,spotify:track:5DrNFzZZZVfXaEZCaceKnp,https://api.spotify.com/v1/tracks/5DrNFzZZZVfXaEZCaceKnp,https://api.spotify.com/v1/audio-analysis/5DrNFzZZZVfXaEZCaceKnp,414720,4,Metallica,Kill 'Em All (Remastered)
0CkspLl535ZxdwCRs8AdZ4,rock,0.426,0.94,7,-5.279,0,0.0424,0.00671,1.72e-06,0.14,0.466,144.472,audio_features,spotify:track:0CkspLl535ZxdwCRs8AdZ4,https://api.spotify.com/v1/tracks/0CkspLl535ZxdwCRs8AdZ4,https://api.spotify.com/v1/audio-analysis/0CkspLl535ZxdwCRs8AdZ4,313947,4,Stone Temple Pilots,Core (Super Deluxe Edition)
0C80GCp0mMuBzLf3EAXqxv,rock,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,audio_features,spotify:track:0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/tracks/0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/audio-analysis/0C80GCp0mMuBzLf3EAXqxv,317427,4,AC/DC,Back In Black
3KhwEuqLNjHfsKaBDo1yVh,rock,0.473,0.936,2,-4.877,1,0.0704,0.00916,0.0422,0.31,0.416,144.014,audio_features,spotify:track:3KhwEuqLNjHfsKaBDo1yVh,https://api.spotify.com/v1/tracks/3KhwEuqLNjHfsKaBDo1yVh,https://api.spotify.com/v1/audio-analysis/3KhwEuqLNjHfsKaBDo1yVh,280467,4,Shinsei Kamattechan,Boku no Sensou
7a014uMHF3nlqzXCxV551C,rock,0.476,0.556,10,-6.501,1,0.0274,0.125,0.0117,0.0898,0.559,135.624,audio_features,spotify:track:7a014uMHF3nlqzXCxV551C,https://api.spotify.com/v1/tracks/7a014uMHF3nlqzXCxV551C,https://api.spotify.com/v1/audio-analysis/7a014uMHF3nlqzXCxV551C,403507,4,Allman Brothers Band,Where It All Begins
0kp728Knw5PYvU3QzMZ0yJ,rock,0.701,0.316,7,-14.723,1,0.0843,0.496,0.0,0.121,0.889,136.73,audio_features,spotify:track:0kp728Knw5PYvU3QzMZ0yJ,https://api.spotify.com/v1/tracks/0kp728Knw5PYvU3QzMZ0yJ,https://api.spotify.com/v1/audio-analysis/0kp728Knw5PYvU3QzMZ0yJ,284910,4,Grateful Dead,Workingman's Dead
28DlaPydCnrs8NxYOnUPZ8,rock,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,audio_features,spotify:track:28DlaPydCnrs8NxYOnUPZ8,https://api.spotify.com/v1/tracks/28DlaPydCnrs8NxYOnUPZ8,https://api.spotify.com/v1/audio-analysis/28DlaPydCnrs8NxYOnUPZ8,224213,4,BLUE ENCOUNT,Q.E.D
701oRFDRzsz3WdhCFOtUJj,rock,0.315,0.64,4,-9.256,0,0.0339,0.329,0.341,0.0879,0.583,97.968,audio_features,spotify:track:701oRFDRzsz3WdhCFOtUJj,https://api.spotify.com/v1/tracks/701oRFDRzsz3WdhCFOtUJj,https://api.spotify.com/v1/audio-analysis/701oRFDRzsz3WdhCFOtUJj,317438,4,Allman Brothers Band,The Allman Brothers Band (Deluxe)
4MTgIH5OZQHAbdBWgbKSAb,rock,0.468,0.961,7,-4.082,1,0.114,0.00364,0.0,0.226,0.31,94.926,audio_features,spotify:track:4MTgIH5OZQHAbdBWgbKSAb,https://api.spotify.com/v1/tracks/4MTgIH5OZQHAbdBWgbKSAb,https://api.spotify.com/v1/audio-analysis/4MTgIH5OZQHAbdBWgbKSAb,192400,4,Survive Said The Prophet,MUKANJYO
5RXmLhscstsdvWPN0XtUa0,rock,0.595,0.885,11,-5.361,0,0.0358,0.000886,4.19e-06,0.159,0.682,100.02,audio_features,spotify:track:5RXmLhscstsdvWPN0XtUa0,https://api.spotify.com/v1/tracks/5RXmLhscstsdvWPN0XtUa0,https://api.spotify.com/v1/audio-analysis/5RXmLhscstsdvWPN0XtUa0,195000,4,VK Blanka,Black Catcher
5KYoPa5akZxiCn38xelbqI,rock,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737,audio_features,spotify:track:5KYoPa5akZxiCn38xelbqI,https://api.spotify.com/v1/tracks/5KYoPa5akZxiCn38xelbqI,https://api.spotify.com/v1/audio-analysis/5KYoPa5akZxiCn38xelbqI,184173,4,The Bangles,Different Light
65bvH7egzl7h9f7uJmqGV4,rock,0.631,0.505,7,-12.083,0,0.0903,0.553,0.0,0.137,0.687,90.204,audio_features,spotify:track:65bvH7egzl7h9f7uJmqGV4,https://api.spotify.com/v1/tracks/65bvH7egzl7h9f7uJmqGV4,https://api.spotify.com/v1/audio-analysis/65bvH7egzl7h9f7uJmqGV4,215387,4,Patti Austin,Every Home Should Have One
3BQLTtpQOYGXQY2lT3ZZeU,rock,0.457,0.268,0,-14.371,0,0.0319,0.674,5.77e-06,0.11,0.348,117.141,audio_features,spotify:track:3BQLTtpQOYGXQY2lT3ZZeU,https://api.spotify.com/v1/tracks/3BQLTtpQOYGXQY2lT3ZZeU,https://api.spotify.com/v1/audio-analysis/3BQLTtpQOYGXQY2lT3ZZeU,154667,4,Big Star,#1 Record
2EB1aFLWC4uIfld5Z3Yj1z,rock,0.598,0.516,1,-12.487,0,0.0413,0.174,1.32e-06,0.0816,0.671,154.446,audio_features,spotify:track:2EB1aFLWC4uIfld5Z3Yj1z,https://api.spotify.com/v1/tracks/2EB1aFLWC4uIfld5Z3Yj1z,https://api.spotify.com/v1/audio-analysis/2EB1aFLWC4uIfld5Z3Yj1z,199399,4,Grateful Dead,American Beauty (2013 Remaster)
4pUNH4rWiabtBxj2UiGCKN,rock,0.441,0.969,1,-3.281,1,0.157,2.89e-05,0.731,0.841,0.397,142.046,audio_features,spotify:track:4pUNH4rWiabtBxj2UiGCKN,https://api.spotify.com/v1/tracks/4pUNH4rWiabtBxj2UiGCKN,https://api.spotify.com/v1/audio-analysis/4pUNH4rWiabtBxj2UiGCKN,247587,4,BABYMETAL,BABYMETAL
5NLUcVnVHfnkt4uUexWdIH,rock,0.715,0.78,2,-6.688,1,0.0327,0.0109,0.0017,0.119,0.838,115.897,audio_features,spotify:track:5NLUcVnVHfnkt4uUexWdIH,https://api.spotify.com/v1/tracks/5NLUcVnVHfnkt4uUexWdIH,https://api.spotify.com/v1/audio-analysis/5NLUcVnVHfnkt4uUexWdIH,246600,4,Dave Matthews Band,Crash
4VgGQi9FZMrNG4MuiONldI,rock,0.345,0.638,2,-8.552,1,0.0427,0.247,0.875,0.104,0.133,134.978,audio_features,spotify:track:4VgGQi9FZMrNG4MuiONldI,https://api.spotify.com/v1/tracks/4VgGQi9FZMrNG4MuiONldI,https://api.spotify.com/v1/audio-analysis/4VgGQi9FZMrNG4MuiONldI,294480,4,百景,Standing Still In A Moving Scene
5IJWnvJJgH4PR4p9aXnNCQ,rock,0.633,0.842,7,-4.642,1,0.0262,0.111,0.0,0.139,0.674,114.449,audio_features,spotify:track:5IJWnvJJgH4PR4p9aXnNCQ,https://api.spotify.com/v1/tracks/5IJWnvJJgH4PR4p9aXnNCQ,https://api.spotify.com/v1/audio-analysis/5IJWnvJJgH4PR4p9aXnNCQ,275067,4,The Black Crowes,Shake Your Money Maker
53DRkI3ebM3SbSQm4gQ1vF,rock,0.679,0.608,7,-8.334,1,0.034,0.434,1.33e-05,0.0942,0.735,111.803,audio_features,spotify:track:53DRkI3ebM3SbSQm4gQ1vF,https://api.spotify.com/v1/tracks/53DRkI3ebM3SbSQm4gQ1vF,https://api.spotify.com/v1/audio-analysis/53DRkI3ebM3SbSQm4gQ1vF,246573,4,Tedeschi Trucks Band,Made Up Mind
217a9W3cZ3ur40RFQW2pTo,rock,0.411,0.978,10,-3.801,0,0.0532,0.00138,3.97e-06,0.0782,0.353,160.478,audio_features,spotify:track:217a9W3cZ3ur40RFQW2pTo,https://api.spotify.com/v1/tracks/217a9W3cZ3ur40RFQW2pTo,https://api.spotify.com/v1/audio-analysis/217a9W3cZ3ur40RFQW2pTo,322640,4,The Black Crowes,The Southern Harmony And Musical Companion
0oc7YoWV783fGr2GbdcIrz,rock,0.5,0.823,4,-8.64,1,0.0264,0.0875,0.0,0.316,0.88,156.79,audio_features,spotify:track:0oc7YoWV783fGr2GbdcIrz,https://api.spotify.com/v1/tracks/0oc7YoWV783fGr2GbdcIrz,https://api.spotify.com/v1/audio-analysis/0oc7YoWV783fGr2GbdcIrz,179827,4,The Go-Go's,Vacation
7LHAKF7pBqHch8o6Yo0ad5,rock,0.571,0.415,2,-6.572,0,0.0305,0.615,0.0,0.187,0.342,78.025,audio_features,spotify:track:7LHAKF7pBqHch8o6Yo0ad5,https://api.spotify.com/v1/tracks/7LHAKF7pBqHch8o6Yo0ad5,https://api.spotify.com/v1/audio-analysis/7LHAKF7pBqHch8o6Yo0ad5,236391,4,RADWIMPS,Suzume
2vDPSojrX4aL7aiCPD7kja,rock,0.459,0.99,9,-1.083,1,0.128,0.0102,4.98e-06,0.307,0.458,91.006,audio_features,spotify:track:2vDPSojrX4aL7aiCPD7kja,https://api.spotify.com/v1/tracks/2vDPSojrX4aL7aiCPD7kja,https://api.spotify.com/v1/audio-analysis/2vDPSojrX4aL7aiCPD7kja,177106,4,KANKAKU PIERO,Iroirotoiro
4wx5EtoH5mBXOKKmMOwnH9,rock,0.564,0.696,7,-3.833,1,0.0906,0.087,0.0,0.0715,0.604,131.048,audio_features,spotify:track:4wx5EtoH5mBXOKKmMOwnH9,https://api.spotify.com/v1/tracks/4wx5EtoH5mBXOKKmMOwnH9,https://api.spotify.com/v1/audio-analysis/4wx5EtoH5mBXOKKmMOwnH9,194733,4,The Happy Fits,Concentrate
2BjUvisO4UVAtTHs4lYiqu,rock,0.711,0.686,8,-6.484,1,0.0286,0.176,1.96e-05,0.0791,0.57,125.373,audio_features,spotify:track:2BjUvisO4UVAtTHs4lYiqu,https://api.spotify.com/v1/tracks/2BjUvisO4UVAtTHs4lYiqu,https://api.spotify.com/v1/audio-analysis/2BjUvisO4UVAtTHs4lYiqu,291640,3,Dave Matthews Band,Under the Table and Dreaming (Expanded Edition)
7haDDY9fUGR3hF6aLxMkOX,rock,0.796,0.543,10,-10.27,1,0.0742,0.157,0.0,0.168,0.737,81.498,audio_features,spotify:track:7haDDY9fUGR3hF6aLxMkOX,https://api.spotify.com/v1/tracks/7haDDY9fUGR3hF6aLxMkOX,https://api.spotify.com/v1/audio-analysis/7haDDY9fUGR3hF6aLxMkOX,193289,4,The Green,The Green
3w6USSa8JTYJ8gXgqL5rys,rock,0.609,0.568,5,-7.925,1,0.029,0.111,0.000419,0.351,0.462,103.566,audio_features,spotify:track:3w6USSa8JTYJ8gXgqL5rys,https://api.spotify.com/v1/tracks/3w6USSa8JTYJ8gXgqL5rys,https://api.spotify.com/v1/audio-analysis/3w6USSa8JTYJ8gXgqL5rys,268227,4,JJ Grey & Mofro,Georgia Warhorse
2otdcgLtoowuQzlU0Cx827,rock,0.426,0.929,1,-4.305,1,0.0962,0.00479,0.0,0.116,0.404,135.008,audio_features,spotify:track:2otdcgLtoowuQzlU0Cx827,https://api.spotify.com/v1/tracks/2otdcgLtoowuQzlU0Cx827,https://api.spotify.com/v1/audio-analysis/2otdcgLtoowuQzlU0Cx827,241156,4,MY FIRST STORY,夢幻
